,Gender,System administrator,Student,Game or graphics developer,Designer,Embedded applications or devices developer,Marketing or sales professional,Back-end developer,Data scientist or machine learning specialist,Data or business analyst,Full-stack developer,DevOps specialist,"C-suite executive (CEO, CTO, etc.)",Engineering manager,Mobile developer,Product manager,Database administrator,QA or test developer,Front-end developer,Educator or academic researcher,Desktop or enterprise applications developer
13430,Male,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
13431,Male,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13432,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
13433,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
13435,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13437,Female,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13439,Male,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1
13440,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13442,Male,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13443,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13444,Male,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
13445,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13447,Male,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
13449,Male,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13450,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13451,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13452,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13453,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0
13454,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13455,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13456,Male,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
13458,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13462,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13463,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13465,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13466,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13468,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13469,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13470,Male,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1
13473,Male,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
13474,Male,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13476,Male,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13478,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
13479,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
13481,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13482,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13483,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13484,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13487,Male,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13488,Male,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13489,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13490,Male,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13492,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13493,Female,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13494,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13497,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13498,Male,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13499,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13501,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13502,Male,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13503,Male,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13504,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13505,Male,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13506,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13507,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1
13508,Male,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
13509,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13510,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13511,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
13515,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13516,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13517,Male,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13519,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
13520,Male,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13521,Male,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13522,Female,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13524,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13527,Female,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
13528,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13529,Male,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13531,Male,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
13533,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
13534,Male,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
13535,Male,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
13537,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13538,Male,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13542,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
13543,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13544,Male,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
13548,Male,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
13549,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13550,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13552,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13554,Male,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13556,Male,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
13557,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
13559,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13562,Male,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
13563,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13565,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
13566,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
13567,Male,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
13568,Female,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
13569,Male,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
13571,Male,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1
13572,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13573,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13574,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13575,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13576,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13577,Male,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13580,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13581,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
13582,Male,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
13584,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13585,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13587,Male,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
13590,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
13591,Female,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13592,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13594,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13596,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13597,Female,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13598,Male,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
13599,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13601,Female,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
13602,Male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
13603,Male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13607,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13608,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13610,Male,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13611,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13614,Male,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0
13615,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13617,Male,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0
13618,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13621,Male,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13622,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13623,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
13624,Male,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13625,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13626,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13628,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13630,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13631,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13632,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13633,Male,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
13634,Male,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13635,Male,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
13636,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13639,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
13640,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13641,Male,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
13644,Male,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
13646,Male,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
13647,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13649,Male,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0
13650,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13651,Male,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0
13653,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13654,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13655,Male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13656,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13657,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
13659,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13660,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13661,Male,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13665,Male,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
13666,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13668,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
13671,Male,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13673,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13677,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13678,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13680,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13682,Male,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13683,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13685,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13686,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13687,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13688,Male,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13689,Male,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0
13692,Male,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
13693,Male,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
13697,Male,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0
13701,Male,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13702,Male,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
13703,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13704,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13706,Male,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
13713,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13714,Male,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
13715,Male,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
13717,Male,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
13718,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13719,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13721,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13722,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13723,Male,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13724,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
13725,Male,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
13727,Male,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13730,Male,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0
13734,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13735,Male,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13736,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13738,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13739,Male,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
13740,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13741,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13742,Male,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
13743,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13745,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13746,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13747,Male,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13748,Male,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13750,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13751,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13752,Male,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0
13754,Male,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0
13755,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13758,Male,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13760,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13762,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
13764,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13765,Male,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
13766,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13767,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
13768,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
13769,Male,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13770,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13771,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13774,Male,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13775,Male,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13776,Male,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
13777,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13778,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
13779,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13784,Male,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
13787,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13788,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13789,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13792,Male,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
13793,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
13797,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13798,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13799,Male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13801,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13802,Male,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
13805,Male,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13807,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1
13808,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13810,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13812,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13813,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13814,Male,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0
13815,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13817,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13818,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13819,Male,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
13820,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
13822,Female,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13823,Male,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
13824,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13825,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13826,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
13828,Male,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
13830,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13832,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13833,Male,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
13834,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
13835,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13836,Male,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0
13841,Male,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13842,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
13844,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13845,Male,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1
13847,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
13848,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13852,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13853,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
13854,Male,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13857,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13858,Male,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1
13860,Female,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
13861,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13862,Female,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0
13863,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13864,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13867,Male,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
13870,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13872,Male,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
13874,Male,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
13875,Male,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
13876,Male,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13880,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
13881,Male,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
13882,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13883,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13886,Male,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13887,Male,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13889,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13890,Female,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13892,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13893,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13895,Male,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13896,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13897,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13898,Male,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
13900,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
